Product_ID,Product_Name,Brand,Model,Category,Market_Price,Purchase_Amount,Discount_Applied,Rating,Feedback,Customer_ID,Age,Gender,City,Purchase_Date,Payment_Method,Repeat_Customer,Competitor_Name,Competitor_Model,Competitor_Price,Competitor_Rating,Promotion_Competitor,Market_Share,Competitor_Feedback,Feedback_Sentiment,Feedback_Score,Competitor_Sentiment,Competitor_Score
PRD01993,Dress,Adidas,Adidas Originals 3-Stripes Dress,Electronics,540.21,435.88,Yes,4.0,Slow delivery,1ef9fe30-a1eb-4841-8839-8d9ee5f094e4,60,Female,South Amyberg,2024-11-25,UPI,No,Mango,Ruffled Dress,70,3.7,Yes,45,Durable product,NEGATIVE,0.9997106194496155,POSITIVE,0.9998296499252319
PRD40969,Perfume,Nivea,Fresh Natural Deodorant,Beauty,507.95,422.56,Yes,4.3,Usability issue,cd6a9b81-5f60-4a21-b7a0-3cd40aa3bb94,59,Other,Krausehaven,2025-02-03,Debit Card,No,MarketBrand,Perfume Pro Series,70,3.7,No,20,Packaging issue,NEGATIVE,0.8492327928543091,NEGATIVE,0.9910193085670471
PRD09098,Shampoo,Nivea,2-in-1 Care Express,Beauty,358.04,296.16,No,3.7,Heating problem,7315aa00-6dde-473e-ba7e-ef4658bf2a07,45,Female,North David,2024-10-22,Credit Card,Yes,Head & Shoulders,Smooth & Silky,50,3.8,Yes,10,Value for money (positive),NEGATIVE,0.9961709380149841,POSITIVE,0.9998134970664978
PRD27848,Curtains,Panasonic,Panasonic Blackout Curtain Set,Electronics,106.53,87.2,No,4.6,Battery drains fast,32549691-c008-4128-8e27-174e87228d51,52,Male,Harrisfort,2024-10-11,Credit Card,Yes,Target,Room Darkening,70,3.3,Yes,30,Value for money (positive),NEGATIVE,0.7297149896621704,POSITIVE,0.9998134970664978
PRD21128,Headphones,Apple,AirPods Max,Electronics,76.94,63.62,Yes,4.5,Packaging issue,77c438ff-b56d-4cb8-9aeb-7b1e2c30704a,31,Male,Hallville,2024-04-25,UPI,No,Sennheiser,Momentum 4,350,3.5,Yes,45,Satisfied customer,NEGATIVE,0.9910193085670471,POSITIVE,0.9997509121894836
PRD19683,Smartphone,Samsung,Galaxy S23,Electronics,419.86,374.14,No,4.2,Satisfied customer,8890a08d-f86f-46a1-bec2-cf0f03300a32,29,Female,Moorestad,2024-12-26,Debit Card,No,Xiaomi,13 Pro,60,3.9,Yes,20,Usability issue,POSITIVE,0.9997509121894836,NEGATIVE,0.8492327928543091
PRD26056,Dress,Nike,Nike Sportswear Dress,Electronics,231.43,193.07,Yes,3.6,Satisfied customer,9f218748-200e-4a58-9493-0a0e40a2bda8,50,Other,Judyfort,2024-10-17,Debit Card,No,Mango,Ruffled Dress,70,3.2,Yes,10,Damaged item,POSITIVE,0.9997509121894836,NEGATIVE,0.9996194839477539
PRD18522,Lipstick,L'Oreal,Color Riche Shine,Beauty,58.94,55.33,Yes,4.0,Slow delivery,e9d9534e-170d-431f-a94b-4381ddad9a8b,31,Female,Herringhaven,2024-06-05,Debit Card,Yes,MAC,Powder Kiss,60,3.9,No,10,Value for money (positive),NEGATIVE,0.9997106194496155,POSITIVE,0.9998134970664978
PRD05580,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,69.13,60.9,No,3.7,Damaged item,301e5cc2-6cef-4009-ad31-4c52579a6734,57,Male,North Michaelville,2025-02-08,Cash on Delivery,Yes,Ikea,RANARP,70,3.7,No,20,Slow delivery,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997106194496155
PRD45819,Dress,Nike,Nike Tech Fleece Dress,Electronics,297.32,251.31,No,3.8,Durable product,5ca86b7d-c2e4-426f-bb71-cac4158700bd,49,Male,New Katelynbury,2024-05-18,Credit Card,Yes,Adidas,3-Stripes Dress,50,3.9,Yes,30,Low quality,POSITIVE,0.9998296499252319,NEGATIVE,0.9997710585594177
PRD08892,Lipstick,Sephora,Sephora Rouge Satin,Beauty,379.49,346.57,Yes,3.9,Slow delivery,30dbb748-0851-4698-8906-12bc276b8e2c,30,Other,Lake Matthew,2024-11-06,Cash on Delivery,Yes,L'Oreal,Color Riche,50,3.5,Yes,20,Heating problem,NEGATIVE,0.9997106194496155,NEGATIVE,0.9961709380149841
PRD30236,Perfume,Dove,Go Fresh Body Spray,Beauty,16.6,14.28,Yes,4.2,Value for money (positive),0d6eb041-d32f-4263-a346-5fdaa9254630,20,Male,Walkerburgh,2024-12-23,Credit Card,Yes,MarketBrand,Perfume Pro Series,130,4.4,Yes,40,Usability issue,POSITIVE,0.9998134970664978,NEGATIVE,0.8492327928543091
PRD08250,Laptop,Samsung,Galaxy Chromebook 2,Electronics,484.08,394.59,Yes,4.0,Durable product,0ff08eda-e458-4707-b79c-a176bf65168f,47,Female,New Lukefurt,2024-06-14,Credit Card,Yes,Lenovo,Legion 5,60,4.3,Yes,30,Value for money (positive),POSITIVE,0.9998296499252319,POSITIVE,0.9998134970664978
PRD21838,Jacket,Adidas,Tiro Track Jacket,Clothing,50.75,45.64,Yes,4.0,Damaged item,732c4556-3083-4e6d-ad7a-5f46d2c26430,51,Male,South Matthewborough,2024-06-27,Cash on Delivery,No,Puma,Essentials Padded,80,4.6,No,45,Durable product,NEGATIVE,0.9996194839477539,POSITIVE,0.9998296499252319
PRD34010,Lamp,Philips,SHP LED Desk Lamp,Electronics,392.24,363.39,No,3.6,Value for money (positive),c8c89542-85dc-4162-a41a-0fb36649a6d8,51,Male,New Victoriabury,2024-08-03,UPI,Yes,Mi,Bedside Lamp 2,50,3.2,No,10,Low quality,POSITIVE,0.9998134970664978,NEGATIVE,0.9997710585594177
PRD28125,Shampoo,L'Oreal,Elvive Total Repair 5,Beauty,338.43,317.34,Yes,4.1,Satisfied customer,1394205a-5690-4a5e-9254-4d6a4f8f9237,24,Female,South Richardfurt,2024-02-16,UPI,Yes,Head & Shoulders,Smooth & Silky,60,3.5,Yes,20,Durable product,POSITIVE,0.9997509121894836,POSITIVE,0.9998296499252319
PRD01424,Smartphone,Sony,Xperia 10 V,Electronics,297.98,266.54,Yes,4.6,Durable product,d9dd1546-2595-44b5-9ac2-7ca9e4183cea,19,Female,Chavezbury,2024-11-18,Cash on Delivery,Yes,OnePlus,10T,500,3.5,Yes,25,Satisfied customer,POSITIVE,0.9998296499252319,POSITIVE,0.9997509121894836
PRD00437,Curtains,Panasonic,Panasonic Sheer Curtain Pair,Electronics,67.61,55.35,No,4.6,Battery drains fast,c8494b9a-6cf7-4a49-beb0-fd77552b6331,26,Male,Huffmanville,2024-06-07,Credit Card,Yes,Dunelm,Crushed Velvet,60,3.5,No,30,Low quality,NEGATIVE,0.7297149896621704,NEGATIVE,0.9997710585594177
PRD13085,Laptop,Samsung,Galaxy Book3 Pro,Electronics,117.23,106.51,No,4.5,Heating problem,781a8b13-5b68-429e-9804-3b478249f51f,42,Other,West Jessebury,2024-11-15,UPI,Yes,HP,Envy 13,70,4.3,No,20,Battery drains fast,NEGATIVE,0.9961709380149841,NEGATIVE,0.7297149896621704
PRD45222,Sofa Cover,Ikea,EKTORP Sofa Cover,Electronics,269.35,235.19,Yes,3.6,Durable product,e78ef74f-a6ee-42c2-9bcd-68588f5fc86e,43,Other,Jenniferview,2024-08-05,Cash on Delivery,Yes,Home Centre,Elastic Fit Cover,50,3.2,No,20,Usability issue,POSITIVE,0.9998296499252319,NEGATIVE,0.8492327928543091
PRD33979,Lipstick,L'Oreal,Color Riche Matte,Beauty,437.97,392.23,No,3.6,Heating problem,a76b4d6e-eb70-4b59-96d2-9a34640fa5a0,31,Female,Littleborough,2025-01-21,Credit Card,No,Revlon,Ultra HD Matte,70,4.2,Yes,20,Damaged item,NEGATIVE,0.9961709380149841,NEGATIVE,0.9996194839477539
PRD37189,Smartwatch,Apple,Apple Watch Series 8,Electronics,145.76,116.81,Yes,4.5,Low quality,a11e7bb0-0af3-4a75-901d-61d980c00b91,20,Other,New David,2024-11-22,UPI,Yes,Amazfit,GTR 4,350,3.5,Yes,40,Usability issue,NEGATIVE,0.9997710585594177,NEGATIVE,0.8492327928543091
PRD31525,Shampoo,Dove,Hair Fall Rescue,Beauty,559.35,457.97,No,3.9,Value for money (positive),5896e88d-e002-41e5-8f2f-6ff847b2b960,36,Female,New Alexandra,2024-11-15,Debit Card,No,L'Oreal,Dream Lengths,110,3.4,No,35,Low quality,POSITIVE,0.9998134970664978,NEGATIVE,0.9997710585594177
PRD14340,Cookware,Ikea,SENSUELL Frying Pan,Electronics,36.96,32.25,Yes,3.2,Low quality,69ba0772-d478-46cc-90ce-5b972b03e1fd,38,Other,Mackenziehaven,2024-04-22,Debit Card,Yes,Prestige,Clip-On Set,70,3.0,No,20,Battery drains fast,NEGATIVE,0.9997710585594177,NEGATIVE,0.7297149896621704
PRD41222,Face Cream,Sephora,Sephora All Day Hydrator,Beauty,491.86,436.69,No,3.7,Packaging issue,dc86eea3-25eb-45de-9fdf-5a3f3ba82da6,41,Male,Port Brian,2024-02-22,Debit Card,Yes,Olay,Regenerist,60,3.9,No,10,Low quality,NEGATIVE,0.9910193085670471,NEGATIVE,0.9997710585594177
PRD07239,Curtains,Philips,Philips Sheer Curtain Pair,Electronics,73.65,66.84,Yes,3.7,Low quality,ad36576b-b031-496d-99ae-d3b5567bcb1b,54,Female,West Ashley,2024-06-20,Cash on Delivery,No,Home Centre,Sheer Panel Pair,60,3.3,Yes,30,Battery drains fast,NEGATIVE,0.9997710585594177,NEGATIVE,0.7297149896621704
PRD44197,T-Shirt,Adidas,Own The Run Tee,Clothing,496.61,453.54,Yes,3.9,Usability issue,b4bc4148-0ad5-40de-9301-d4e237f1738b,25,Other,West Anthonyport,2024-08-17,UPI,No,Reebok,Workout Ready Tee,80,3.7,No,45,Packaging issue,NEGATIVE,0.8492327928543091,NEGATIVE,0.9910193085670471
PRD20913,Sofa Cover,Panasonic,CozyFit Sofa Cover,Electronics,378.18,353.76,No,4.5,Low quality,53b2e326-df75-46d3-b9ac-7f3df33bbc50,38,Female,Wallaceburgh,2024-09-08,UPI,Yes,Ikea,KLIPPAN Cover,60,3.5,Yes,10,Damaged item,NEGATIVE,0.9997710585594177,NEGATIVE,0.9996194839477539
PRD23965,Curtains,Ikea,HILJA Sheer,Electronics,336.21,312.7,No,4.0,Low quality,afd40552-a270-49bc-a4b4-83764dfa96ed,25,Other,West Kevinstad,2024-04-16,UPI,Yes,Home Centre,Thermal Curtains,60,3.8,Yes,20,Low quality,NEGATIVE,0.9997710585594177,NEGATIVE,0.9997710585594177
PRD34114,Smartphone,Samsung,Galaxy A54,Electronics,146.47,122.96,No,3.9,Satisfied customer,93e87202-3be7-46d7-8846-034a9789df9a,20,Other,Thompsonberg,2024-06-09,UPI,No,Google,Pixel 7 Pro,50,3.4,No,30,Heating problem,POSITIVE,0.9997509121894836,NEGATIVE,0.9961709380149841
PRD43169,Perfume,Nivea,Fresh Natural Deodorant,Beauty,102.74,91.42,Yes,4.1,Damaged item,033993e9-743d-4629-884c-5641c37b992a,37,Other,Port Sarahside,2024-12-29,Debit Card,No,MarketBrand,Perfume Pro Series,70,3.9,Yes,10,Durable product,NEGATIVE,0.9996194839477539,POSITIVE,0.9998296499252319
PRD43762,Lamp,Philips,Hue Go Portable Lamp,Electronics,220.92,205.06,No,4.0,Usability issue,3d76b442-0ae7-4eed-a91b-cb81b2a29e99,25,Male,Lake Christine,2024-06-19,UPI,Yes,Panasonic,Desk Lamp SQ-LD221,60,4.4,Yes,10,Damaged item,NEGATIVE,0.8492327928543091,NEGATIVE,0.9996194839477539
PRD43061,Smartwatch,LG,LG Active Watch 2,Electronics,159.76,148.11,No,3.9,Packaging issue,d8d2e881-65bc-49cd-819d-3cc533fe53f3,18,Other,Griffinview,2024-10-31,Credit Card,No,Apple,Watch Ultra,50,4.2,Yes,10,Durable product,NEGATIVE,0.9910193085670471,POSITIVE,0.9998296499252319
PRD05643,Perfume,Dove,Go Fresh Body Spray,Beauty,218.44,179.5,No,4.3,Battery drains fast,4d88c970-c35b-4b0b-99a4-5f918ae6c150,39,Male,South John,2024-02-13,Credit Card,Yes,MarketBrand,Perfume Pro Series,130,3.6,Yes,40,Value for money (positive),NEGATIVE,0.7297149896621704,POSITIVE,0.9998134970664978
PRD02744,Jacket,Puma,RTG Training Jacket,Clothing,126.49,117.02,Yes,4.5,Satisfied customer,0b88b89f-d7ff-49d7-ac96-66735a3f49be,35,Male,Johnsonberg,2024-08-03,Debit Card,No,The North Face,ThermoBall,50,3.9,No,30,Packaging issue,POSITIVE,0.9997509121894836,NEGATIVE,0.9910193085670471
PRD07248,Headphones,Samsung,Galaxy Buds2 Pro,Electronics,493.69,449.8,No,4.2,Value for money (positive),f73c9d42-074a-4f4e-9982-1e0c06dc310a,34,Female,Reyesside,2024-11-15,UPI,Yes,Sennheiser,Momentum 4,50,3.8,Yes,10,Satisfied customer,POSITIVE,0.9998134970664978,POSITIVE,0.9997509121894836
PRD26375,Dress,Nike,Nike Sportswear Dress,Electronics,391.38,313.28,No,4.2,Slow delivery,b59c774a-c372-467a-b49c-85c3b6c05b0c,49,Other,East Lisaborough,2025-01-16,UPI,No,Adidas,3-Stripes Dress,50,4.0,Yes,30,Packaging issue,NEGATIVE,0.9997106194496155,NEGATIVE,0.9910193085670471
PRD26127,Jacket,Puma,Essentials Padded Jacket,Clothing,316.38,273.12,Yes,4.2,Durable product,d2cf76f0-3eeb-4a34-8e8e-291402d8ffdf,43,Female,Bryanton,2024-12-10,UPI,No,Adidas,Tiro Track Jacket,60,4.1,No,20,Slow delivery,POSITIVE,0.9998296499252319,NEGATIVE,0.9997106194496155
PRD24348,Dress,Puma,Puma Classics Dress,Electronics,464.2,375.26,Yes,4.5,Value for money (positive),e180f5c8-ba60-49be-8cdd-e3d59a365a08,50,Male,Chapmanburgh,2024-08-07,UPI,No,Adidas,Sportswear Dress,70,4.0,No,30,Battery drains fast,POSITIVE,0.9998134970664978,NEGATIVE,0.7297149896621704
PRD32556,Lipstick,Dove,Dove Matte Longwear Lipstick,Beauty,415.85,363.78,Yes,4.0,Usability issue,0d4e4dd5-ca09-40d5-81c3-70b5e40ba644,35,Other,East Frank,2024-03-20,Credit Card,Yes,Maybelline,SuperStay Matte Ink,120,4.2,Yes,30,Low quality,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997710585594177
PRD30910,Sofa Cover,Whirlpool,Whirlpool Stretch Sofa Cover,Electronics,461.45,376.72,No,3.2,Heating problem,17459c2c-ad04-4e2f-925d-3a269027f1fc,36,Male,Lake Christina,2024-10-06,UPI,No,Wayfair Basics,Microfiber Slipcover,50,3.6,Yes,10,Packaging issue,NEGATIVE,0.9961709380149841,NEGATIVE,0.9910193085670471
PRD31676,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,125.3,114.16,Yes,3.9,Satisfied customer,b605434d-627b-4e5e-b6f5-2270e97f4eb6,22,Female,Arroyochester,2024-12-13,UPI,Yes,Ikea,RANARP,60,3.7,No,10,Packaging issue,POSITIVE,0.9997509121894836,NEGATIVE,0.9910193085670471
PRD22238,Face Cream,Dove,Dove Moisturizing Cream,Beauty,98.74,87.96,Yes,4.5,Value for money (positive),3b994bec-b7ff-4c73-8efe-da1714b573db,40,Female,Ryanville,2024-11-17,UPI,Yes,Nivea,Soft,120,3.6,No,30,Damaged item,POSITIVE,0.9998134970664978,NEGATIVE,0.9996194839477539
PRD01566,Headphones,LG,LG TONE Free FP9,Electronics,353.58,306.15,No,4.6,Damaged item,1aeb1fa6-23c4-4e38-9edc-b27a9288c01e,47,Female,Port Susan,2024-09-18,Debit Card,Yes,Sony,WF-1000XM4,50,4.3,No,20,Slow delivery,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997106194496155
PRD16182,Perfume,Nivea,Men Cool Kick Deodorant,Beauty,57.9,52.58,Yes,3.4,Packaging issue,8ea38f97-d393-43af-bf84-fb2a3464abf1,48,Female,Carpentertown,2024-08-20,UPI,Yes,MarketBrand,Perfume Pro Series,50,4.2,No,30,Satisfied customer,NEGATIVE,0.9910193085670471,POSITIVE,0.9997509121894836
PRD12230,Curtains,Philips,Philips Sheer Curtain Pair,Electronics,133.39,113.02,No,3.0,Damaged item,42a6f0f9-a8ea-4fc3-94f3-ee5fa5b572c5,58,Other,Katherineport,2024-09-09,Credit Card,Yes,Home Centre,Thermal Curtains,60,3.4,Yes,20,Value for money (positive),NEGATIVE,0.9996194839477539,POSITIVE,0.9998134970664978
PRD49330,Shampoo,Nivea,Anti-Dandruff Power,Beauty,70.48,66.08,Yes,3.9,Durable product,ea3807db-a8c5-4ef0-af29-30ccd77344ec,26,Female,West Julie,2024-12-19,Debit Card,No,Head & Shoulders,Smooth & Silky,70,3.7,Yes,10,Packaging issue,POSITIVE,0.9998296499252319,NEGATIVE,0.9910193085670471
PRD42008,Face Cream,Sephora,Sephora Super Hydrator,Beauty,172.4,141.71,Yes,3.8,Battery drains fast,e27660e7-3a76-432e-8ba3-301bad1afb41,59,Other,Samanthamouth,2024-09-17,Cash on Delivery,Yes,Olay,Regenerist,60,3.7,No,10,Low quality,NEGATIVE,0.7297149896621704,NEGATIVE,0.9997710585594177
PRD18849,Dress,Adidas,Adidas Sportswear Dress,Electronics,505.63,419.14,No,4.3,Usability issue,a2d03d7b-f7b1-4ecb-a176-0f6956a8f573,56,Female,Sotohaven,2024-06-09,Credit Card,No,H&M,Smocked Dress,80,3.3,No,40,Battery drains fast,NEGATIVE,0.8492327928543091,NEGATIVE,0.7297149896621704
PRD21195,Jacket,Adidas,Tiro Track Jacket,Clothing,351.87,296.36,Yes,3.8,Heating problem,71bbdf50-ca04-4f1c-8f3b-66a7ffbf842c,28,Female,Lake Heather,2024-08-09,Cash on Delivery,Yes,The North Face,ThermoBall,80,4.1,Yes,42,Value for money (positive),NEGATIVE,0.9961709380149841,POSITIVE,0.9998134970664978
PRD03773,Dress,Nike,Nike Sportswear Dress,Electronics,24.87,22.17,Yes,3.6,Usability issue,5c63b15b-fe7d-40a9-96f9-bd5b1f1a5dfc,60,Male,Jarvisview,2025-01-18,UPI,No,H&M,Smocked Dress,60,3.0,Yes,10,Battery drains fast,NEGATIVE,0.8492327928543091,NEGATIVE,0.7297149896621704
PRD05854,Smartwatch,Sony,Wena 3,Electronics,64.74,58.82,Yes,4.7,Battery drains fast,066a4279-add7-4d9f-b0c8-1f201054cf0b,25,Female,Christopherbury,2024-09-20,Credit Card,No,Amazfit,GTR 4,500,3.3,Yes,30,Value for money (positive),NEGATIVE,0.7297149896621704,POSITIVE,0.9998134970664978
PRD11542,Perfume,Dove,Go Fresh Body Spray,Beauty,492.72,456.38,No,3.9,Value for money (positive),29414a8a-a860-48e6-ba57-ec07762f3670,31,Male,Gregoryport,2024-05-15,Debit Card,No,MarketBrand,Perfume Pro Series,120,3.5,No,40,Packaging issue,POSITIVE,0.9998134970664978,NEGATIVE,0.9910193085670471
PRD35463,Cookware,Philips,Daily Collection Kettle,Electronics,224.16,185.68,Yes,3.0,Slow delivery,16278c3a-709b-4320-8e3d-5ae6a4b7d1a6,28,Male,West Stephanie,2024-09-02,Debit Card,Yes,Wonderchef,Caesar Fry Pan,50,3.2,Yes,30,Packaging issue,NEGATIVE,0.9997106194496155,NEGATIVE,0.9910193085670471
PRD26679,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,77.54,71.67,No,3.9,Packaging issue,e28ce2b2-7f1e-4092-b80f-8acd50a5049a,56,Female,Davidfort,2025-02-04,Credit Card,Yes,Hawkins,Contura,60,3.4,No,20,Satisfied customer,NEGATIVE,0.9910193085670471,POSITIVE,0.9997509121894836
PRD33421,Lamp,Philips,Hue White Ambiance Bulb,Electronics,394.93,327.77,No,3.8,Durable product,245b1f40-4112-4048-8d5d-1d7cf47f19d3,30,Female,New Tonya,2024-11-22,Debit Card,Yes,Xiaomi,Mi LED Desk Lamp 1S,70,4.4,No,30,Damaged item,POSITIVE,0.9998296499252319,NEGATIVE,0.9996194839477539
PRD30410,Shampoo,Sephora,Sephora Anti-Dandruff Care,Beauty,156.59,125.69,No,4.4,Battery drains fast,e986543b-2c8a-447c-96d6-bea16d5bce3c,50,Other,West David,2024-06-27,Cash on Delivery,Yes,Head & Shoulders,Classic Clean,50,3.5,Yes,30,Battery drains fast,NEGATIVE,0.7297149896621704,NEGATIVE,0.7297149896621704
PRD11813,Laptop,LG,LG Gram SuperSlim,Electronics,306.42,264.26,Yes,3.9,Damaged item,64a9fd01-91f5-49f3-bf37-bc1ae348a7c6,60,Male,Schmidtmouth,2024-11-18,Cash on Delivery,Yes,Lenovo,ThinkPad X1,60,4.2,No,20,Heating problem,NEGATIVE,0.9996194839477539,NEGATIVE,0.9961709380149841
PRD45920,Lamp,Philips,Hue White Ambiance Bulb,Electronics,270.4,230.56,No,3.1,Durable product,ced6de34-838a-491d-a321-5bfff1b40cf6,19,Male,Smithton,2024-06-09,Credit Card,No,Ikea,HEKTAR,70,3.1,No,10,Battery drains fast,POSITIVE,0.9998296499252319,NEGATIVE,0.7297149896621704
PRD07726,Face Cream,L'Oreal,Revitalift Day Cream,Beauty,348.82,289.74,No,3.9,Damaged item,5685e7b3-a5cd-4931-9eac-f5f0193db2a4,19,Other,Zacharyville,2024-04-16,UPI,No,Garnier,Wrinkle Lift,60,4.2,Yes,20,Packaging issue,NEGATIVE,0.9996194839477539,NEGATIVE,0.9910193085670471
PRD21334,Perfume,Nivea,Fresh Natural Deodorant,Beauty,104.31,91.89,No,3.7,Damaged item,1d5a3843-a56a-4b4a-9710-62fec2ea9cb2,21,Female,Mcmahonchester,2024-11-06,UPI,Yes,MarketBrand,Perfume Pro Series,70,4.3,Yes,20,Damaged item,NEGATIVE,0.9996194839477539,NEGATIVE,0.9996194839477539
PRD31592,Smartwatch,LG,LG Sport Watch X,Electronics,40.78,35.33,No,3.8,Value for money (positive),2fbf7f61-b7f6-46e4-9001-8fdfaec5873b,24,Male,Davistown,2024-03-27,Debit Card,No,Amazfit,Bip 3 Pro,60,3.0,No,20,Packaging issue,POSITIVE,0.9998134970664978,NEGATIVE,0.9910193085670471
PRD49065,Perfume,Dove,Go Fresh Body Spray,Beauty,115.21,103.33,Yes,4.3,Durable product,5708e0ac-a666-4f4e-a3cd-b4a78c8ee174,44,Male,Steeleborough,2024-10-19,Credit Card,Yes,MarketBrand,Perfume Pro Series,110,3.5,Yes,40,Value for money (positive),POSITIVE,0.9998296499252319,POSITIVE,0.9998134970664978
PRD37566,Shampoo,L'Oreal,Elvive Total Repair 5,Beauty,321.63,272.09,Yes,4.4,Slow delivery,4e7e890f-c883-47a7-a4dc-fdb9315f88f6,50,Female,North Carlos,2024-10-19,UPI,Yes,Head & Shoulders,Classic Clean,70,3.6,Yes,30,Damaged item,NEGATIVE,0.9997106194496155,NEGATIVE,0.9996194839477539
PRD22903,Lamp,Philips,SHP LED Desk Lamp,Electronics,518.19,474.83,No,3.5,Battery drains fast,8a8b0686-a530-4f68-affa-45c34c883719,34,Male,North Kimberlyview,2024-03-15,Debit Card,No,Xiaomi,Mi Smart Lamp,70,4.1,No,10,Damaged item,NEGATIVE,0.7297149896621704,NEGATIVE,0.9996194839477539
PRD48302,Smartphone,Apple,iPhone 14,Electronics,502.19,429.5,No,4.1,Low quality,8529c257-01e8-42f2-bb82-3df8a71b9b52,44,Female,East Hollymouth,2025-01-20,Credit Card,No,Samsung,Galaxy A54,350,4.0,Yes,40,Low quality,NEGATIVE,0.9997710585594177,NEGATIVE,0.9997710585594177
PRD15518,Face Cream,L'Oreal,Age Perfect Night Cream,Beauty,33.09,27.54,Yes,3.9,Value for money (positive),63aa94e8-f42a-4b5b-b347-a31fbe08c1a9,49,Female,Michaelstad,2024-06-24,Debit Card,Yes,Lakme,Absolute Argan Oil,60,4.3,No,20,Damaged item,POSITIVE,0.9998134970664978,NEGATIVE,0.9996194839477539
PRD48000,Smartwatch,Samsung,Galaxy Watch5 Pro,Electronics,43.07,39.57,No,3.9,Low quality,e1759f5d-752c-4b4b-8676-828c9bbbfefc,54,Female,West Samuel,2024-06-29,Credit Card,No,Fitbit,Versa 4,70,3.9,Yes,30,Durable product,NEGATIVE,0.9997710585594177,POSITIVE,0.9998296499252319
PRD30607,Perfume,L'Oreal,L'Oreal Eau de Parfum Classic,Beauty,181.06,157.11,Yes,3.8,Usability issue,b7a9e519-c622-4116-b1d3-03d43a6b3d4e,46,Other,West Brandonchester,2025-02-05,UPI,Yes,MarketBrand,Perfume Pro Series,50,4.0,Yes,20,Heating problem,NEGATIVE,0.8492327928543091,NEGATIVE,0.9961709380149841
PRD13977,Dress,Puma,Puma Classics Dress,Electronics,314.42,275.34,No,3.8,Packaging issue,11e5544c-f891-4280-992e-7822ff9c713e,42,Other,Lake Susanberg,2024-12-17,Credit Card,No,H&M,Smocked Dress,60,3.4,No,10,Slow delivery,NEGATIVE,0.9910193085670471,NEGATIVE,0.9997106194496155
PRD29924,Perfume,Dove,Go Fresh Body Spray,Beauty,410.13,368.91,Yes,3.6,Satisfied customer,f351e6e5-1d1b-4006-b92a-7663dde17118,51,Other,Sethfurt,2024-12-22,Cash on Delivery,No,MarketBrand,Perfume Pro Series,130,3.5,No,40,Damaged item,POSITIVE,0.9997509121894836,NEGATIVE,0.9996194839477539
PRD26788,Lipstick,Dove,Dove Cream Satin Lipstick,Beauty,151.54,131.89,No,3.4,Durable product,11b05eb0-7c38-4a4e-a339-91268e7944ee,39,Male,Barneschester,2024-05-22,Credit Card,No,Sephora,Lip Stories,130,3.6,No,30,Low quality,POSITIVE,0.9998296499252319,NEGATIVE,0.9997710585594177
PRD43810,Shampoo,L'Oreal,Elvive Total Repair 5,Beauty,161.3,151.88,Yes,3.7,Value for money (positive),df5dfd5e-3cae-4efb-a660-1967f396e298,25,Male,West Georgemouth,2024-09-13,Debit Card,Yes,Pantene,Pro-V,60,3.7,No,20,Battery drains fast,POSITIVE,0.9998134970664978,NEGATIVE,0.7297149896621704
PRD18193,Shampoo,L'Oreal,Elvive Total Repair 5,Beauty,66.01,60.03,No,4.3,Usability issue,ce5522b9-c9ce-46c5-a2b4-4e17bd2f04b3,59,Female,Port William,2024-09-04,UPI,No,Pantene,Pro-V,70,4.0,No,10,Slow delivery,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997106194496155
PRD37485,Cookware,Panasonic,Ceramic Pro Cookware,Electronics,224.21,183.27,Yes,4.3,Heating problem,560bb12d-888f-4a27-bb62-7c10fc63cd20,51,Male,South Monicafurt,2024-07-10,UPI,Yes,Hawkins,Futura,50,3.4,Yes,20,Satisfied customer,NEGATIVE,0.9961709380149841,POSITIVE,0.9997509121894836
PRD05130,Sofa Cover,Ikea,KIVIK Cover,Electronics,236.6,211.17,No,3.2,Usability issue,7a4e443b-b282-4e10-9b0b-1f95dc76150f,38,Other,Lake Robin,2025-01-12,Debit Card,Yes,Wayfair Basics,Stretch Sofa Protector,50,3.9,Yes,10,Value for money (positive),NEGATIVE,0.8492327928543091,POSITIVE,0.9998134970664978
PRD47289,Smartphone,Apple,iPhone 13,Electronics,440.33,374.72,Yes,4.2,Damaged item,eced9c5d-be82-4d36-8941-2791802f7b86,57,Male,New Garrettton,2024-10-28,Cash on Delivery,Yes,Huawei,Mate 50,280,4.2,Yes,40,Satisfied customer,NEGATIVE,0.9996194839477539,POSITIVE,0.9997509121894836
PRD32351,Shampoo,L'Oreal,Elvive Total Repair 5,Beauty,373.9,307.29,Yes,3.7,Damaged item,3a3a5983-2ebe-4abb-a3d3-360a33d8e4ea,39,Other,Davidtown,2024-05-02,Credit Card,No,Head & Shoulders,Classic Clean,50,3.6,No,10,Heating problem,NEGATIVE,0.9996194839477539,NEGATIVE,0.9961709380149841
