Feedback,Rating,Competitor_Rating,Competitor_Feedback,Market_Price,Competitor_Price,Rating_Diff,Feedback_Sentiment,Feedback_Score,Competitor_Sentiment,Competitor_Score
Battery drains fast,4.1,4.4,Slow delivery,398.45,50,-0.3000000000000007,Negative,0.7789279818534851,Negative,0.7610791921615601
Packaging issue,4.3,3.5,Packaging issue,241.75,60,0.7999999999999998,Negative,0.49921920895576477,Negative,0.49921920895576477
Battery drains fast,4.4,4.4,Usability issue,371.21,60,0.0,Negative,0.7789279818534851,Negative,0.5037590265274048
Satisfied customer,4.3,3.8,Battery drains fast,304.39,60,0.5,Positive,0.889923095703125,Negative,0.7789279818534851
Packaging issue,4.0,3.8,Satisfied customer,445.95,60,0.2000000000000001,Negative,0.49921920895576477,Positive,0.889923095703125
Durable product,4.5,3.9,Satisfied customer,220.25,50,0.6000000000000001,Negative,0.6017242670059204,Positive,0.889923095703125
Battery drains fast,4.0,3.5,Usability issue,126.01,70,0.5,Negative,0.7789279818534851,Negative,0.5037590265274048
Packaging issue,4.2,4.6,Durable product,410.79,70,-0.3999999999999994,Negative,0.49921920895576477,Negative,0.6017242670059204
Value for money (positive),3.9,4.0,Low quality,477.9,70,-0.1,Positive,0.6127797365188599,Negative,0.7362154126167297
Value for money (positive),4.1,4.2,Low quality,589.41,450,-0.1000000000000005,Positive,0.6127797365188599,Negative,0.7362154126167297
Heating problem,3.3,3.9,Battery drains fast,455.0,60,-0.6000000000000001,Negative,0.5841841697692871,Negative,0.7789279818534851
Satisfied customer,3.1,3.6,Packaging issue,37.61,70,-0.5,Positive,0.889923095703125,Negative,0.49921920895576477
Damaged item,3.7,3.8,Satisfied customer,273.23,120,-0.0999999999999996,Negative,0.598777174949646,Positive,0.889923095703125
Battery drains fast,4.4,4.2,Value for money (positive),116.95,60,0.2000000000000001,Negative,0.7789279818534851,Positive,0.6127797365188599
Satisfied customer,4.0,3.5,Battery drains fast,83.2,70,0.5,Positive,0.889923095703125,Negative,0.7789279818534851
Heating problem,3.9,3.7,Slow delivery,550.85,60,0.1999999999999997,Negative,0.5841841697692871,Negative,0.7610791921615601
Usability issue,3.6,3.0,Battery drains fast,528.78,70,0.6000000000000001,Negative,0.5037590265274048,Negative,0.7789279818534851
Heating problem,4.2,4.2,Damaged item,388.62,70,0.0,Negative,0.5841841697692871,Negative,0.598777174949646
Packaging issue,4.6,3.9,Value for money (positive),552.29,70,0.6999999999999997,Negative,0.49921920895576477,Positive,0.6127797365188599
Value for money (positive),3.8,4.0,Battery drains fast,364.98,60,-0.2000000000000001,Positive,0.6127797365188599,Negative,0.7789279818534851
Packaging issue,4.6,4.0,Durable product,241.06,60,0.5999999999999996,Negative,0.49921920895576477,Negative,0.6017242670059204
Damaged item,3.7,4.3,Damaged item,436.25,60,-0.5999999999999996,Negative,0.598777174949646,Negative,0.598777174949646
Battery drains fast,4.3,3.5,Low quality,381.39,70,0.7999999999999998,Negative,0.7789279818534851,Negative,0.7362154126167297
Value for money (positive),4.4,3.9,Heating problem,367.44,70,0.5000000000000004,Positive,0.6127797365188599,Negative,0.5841841697692871
Low quality,4.2,4.6,Low quality,106.19,80,-0.3999999999999994,Negative,0.7362154126167297,Negative,0.7362154126167297
Value for money (positive),3.7,3.2,Slow delivery,47.72,50,0.5,Positive,0.6127797365188599,Negative,0.7610791921615601
Usability issue,3.7,3.6,Satisfied customer,201.31,60,0.1,Negative,0.5037590265274048,Positive,0.889923095703125
Usability issue,4.3,4.3,Battery drains fast,230.31,70,0.0,Negative,0.5037590265274048,Negative,0.7789279818534851
Durable product,4.2,3.9,Usability issue,221.22,520,0.3000000000000002,Negative,0.6017242670059204,Negative,0.5037590265274048
Low quality,3.9,3.1,Battery drains fast,112.01,50,0.7999999999999998,Negative,0.7362154126167297,Negative,0.7789279818534851
Durable product,3.8,3.6,Slow delivery,174.56,50,0.1999999999999997,Negative,0.6017242670059204,Negative,0.7610791921615601
Durable product,4.5,3.7,Durable product,287.77,70,0.7999999999999998,Negative,0.6017242670059204,Negative,0.6017242670059204
Durable product,4.2,4.6,Usability issue,43.43,350,-0.3999999999999994,Negative,0.6017242670059204,Negative,0.5037590265274048
Value for money (positive),4.1,4.3,Battery drains fast,364.01,50,-0.2000000000000001,Positive,0.6127797365188599,Negative,0.7789279818534851
Satisfied customer,3.5,4.4,Usability issue,148.32,120,-0.9000000000000004,Positive,0.889923095703125,Negative,0.5037590265274048
Low quality,3.8,4.6,Battery drains fast,332.42,70,-0.7999999999999998,Negative,0.7362154126167297,Negative,0.7789279818534851
Packaging issue,4.1,4.2,Slow delivery,448.39,50,-0.1000000000000005,Negative,0.49921920895576477,Negative,0.7610791921615601
Usability issue,4.4,4.3,Packaging issue,384.25,60,0.1000000000000005,Negative,0.5037590265274048,Negative,0.49921920895576477
Damaged item,4.5,4.3,Usability issue,454.98,400,0.2000000000000001,Negative,0.598777174949646,Negative,0.5037590265274048
Low quality,3.6,4.1,Low quality,63.48,70,-0.4999999999999995,Negative,0.7362154126167297,Negative,0.7362154126167297
Durable product,4.2,3.7,Low quality,191.17,60,0.5,Negative,0.6017242670059204,Negative,0.7362154126167297
Value for money (positive),4.6,3.9,Value for money (positive),179.39,70,0.6999999999999997,Positive,0.6127797365188599,Positive,0.6127797365188599
Durable product,4.1,4.0,Low quality,194.54,70,0.0999999999999996,Negative,0.6017242670059204,Negative,0.7362154126167297
Damaged item,3.7,3.7,Slow delivery,124.53,50,0.0,Negative,0.598777174949646,Negative,0.7610791921615601
Value for money (positive),4.5,3.9,Damaged item,272.54,60,0.6000000000000001,Positive,0.6127797365188599,Negative,0.598777174949646
Satisfied customer,3.9,3.7,Packaging issue,160.23,50,0.1999999999999997,Positive,0.889923095703125,Negative,0.49921920895576477
Damaged item,3.9,3.0,Low quality,337.37,60,0.8999999999999999,Negative,0.598777174949646,Negative,0.7362154126167297
Slow delivery,3.7,3.2,Value for money (positive),454.28,70,0.5,Negative,0.7610791921615601,Positive,0.6127797365188599
Slow delivery,3.7,4.5,Battery drains fast,322.84,70,-0.7999999999999998,Negative,0.7610791921615601,Negative,0.7789279818534851
Packaging issue,4.0,3.7,Durable product,45.33,60,0.2999999999999998,Negative,0.49921920895576477,Negative,0.6017242670059204
Value for money (positive),3.9,4.1,Damaged item,335.8,60,-0.1999999999999997,Positive,0.6127797365188599,Negative,0.598777174949646
Low quality,4.4,4.2,Low quality,27.7,60,0.2000000000000001,Negative,0.7362154126167297,Negative,0.7362154126167297
Low quality,4.3,3.3,Packaging issue,555.83,70,1.0,Negative,0.7362154126167297,Negative,0.49921920895576477
Packaging issue,4.4,3.5,Low quality,507.88,50,0.9000000000000004,Negative,0.49921920895576477,Negative,0.7362154126167297
Usability issue,4.0,4.2,Durable product,124.48,50,-0.2000000000000001,Negative,0.5037590265274048,Negative,0.6017242670059204
Battery drains fast,4.6,3.6,Heating problem,350.15,350,0.9999999999999996,Negative,0.7789279818534851,Negative,0.5841841697692871
Value for money (positive),3.7,4.1,Low quality,215.39,130,-0.3999999999999994,Positive,0.6127797365188599,Negative,0.7362154126167297
Value for money (positive),4.3,4.5,Heating problem,77.92,50,-0.2000000000000001,Positive,0.6127797365188599,Negative,0.5841841697692871
Value for money (positive),4.4,3.8,Packaging issue,497.24,50,0.6000000000000005,Positive,0.6127797365188599,Negative,0.49921920895576477
Heating problem,4.2,3.0,Packaging issue,136.62,70,1.2000000000000002,Negative,0.5841841697692871,Negative,0.49921920895576477
Slow delivery,4.2,4.6,Value for money (positive),518.32,70,-0.3999999999999994,Negative,0.7610791921615601,Positive,0.6127797365188599
Durable product,4.3,3.8,Low quality,362.85,60,0.5,Negative,0.6017242670059204,Negative,0.7362154126167297
Satisfied customer,3.8,3.8,Damaged item,493.83,60,0.0,Positive,0.889923095703125,Negative,0.598777174949646
Durable product,3.7,3.5,Value for money (positive),534.03,70,0.2000000000000001,Negative,0.6017242670059204,Positive,0.6127797365188599
Heating problem,4.1,4.0,Heating problem,279.51,450,0.0999999999999996,Negative,0.5841841697692871,Negative,0.5841841697692871
Low quality,3.6,3.6,Low quality,473.3,80,0.0,Negative,0.7362154126167297,Negative,0.7362154126167297
Slow delivery,3.9,4.2,Value for money (positive),376.53,70,-0.3000000000000002,Negative,0.7610791921615601,Positive,0.6127797365188599
Slow delivery,3.5,3.4,Low quality,292.3,70,0.1,Negative,0.7610791921615601,Negative,0.7362154126167297
Battery drains fast,3.3,3.3,Satisfied customer,351.0,70,0.0,Negative,0.7789279818534851,Positive,0.889923095703125
Damaged item,3.7,4.1,Usability issue,526.0,70,-0.3999999999999994,Negative,0.598777174949646,Negative,0.5037590265274048
Satisfied customer,3.4,3.0,Usability issue,86.03,50,0.3999999999999999,Positive,0.889923095703125,Negative,0.5037590265274048
Durable product,4.0,4.1,Damaged item,54.45,500,-0.0999999999999996,Negative,0.6017242670059204,Negative,0.598777174949646
Slow delivery,3.1,3.8,Battery drains fast,419.18,50,-0.6999999999999997,Negative,0.7610791921615601,Negative,0.7789279818534851
Satisfied customer,3.8,3.8,Satisfied customer,73.14,400,0.0,Positive,0.889923095703125,Positive,0.889923095703125
Value for money (positive),4.2,3.6,Value for money (positive),175.29,60,0.6000000000000001,Positive,0.6127797365188599,Positive,0.6127797365188599
Slow delivery,4.0,4.0,Damaged item,64.5,70,0.0,Negative,0.7610791921615601,Negative,0.598777174949646
Low quality,3.9,4.6,Slow delivery,119.88,60,-0.6999999999999997,Negative,0.7362154126167297,Negative,0.7610791921615601
Heating problem,3.9,4.1,Battery drains fast,43.63,50,-0.1999999999999997,Negative,0.5841841697692871,Negative,0.7789279818534851
Value for money (positive),3.8,3.5,Usability issue,509.58,50,0.2999999999999998,Positive,0.6127797365188599,Negative,0.5037590265274048
Heating problem,4.3,3.9,Durable product,484.68,70,0.3999999999999999,Negative,0.5841841697692871,Negative,0.6017242670059204
Value for money (positive),3.7,3.8,Satisfied customer,254.71,60,-0.0999999999999996,Positive,0.6127797365188599,Positive,0.889923095703125
Low quality,3.9,3.0,Damaged item,421.36,70,0.8999999999999999,Negative,0.7362154126167297,Negative,0.598777174949646
Durable product,4.2,3.9,Heating problem,375.67,50,0.3000000000000002,Negative,0.6017242670059204,Negative,0.5841841697692871
Usability issue,4.1,3.7,Slow delivery,582.28,90,0.3999999999999994,Negative,0.5037590265274048,Negative,0.7610791921615601
Packaging issue,4.3,3.0,Usability issue,83.33,60,1.2999999999999998,Negative,0.49921920895576477,Negative,0.5037590265274048
Packaging issue,4.4,3.5,Durable product,593.61,70,0.9000000000000004,Negative,0.49921920895576477,Negative,0.6017242670059204
Battery drains fast,2.9,3.1,Packaging issue,451.34,50,-0.2000000000000001,Negative,0.7789279818534851,Negative,0.49921920895576477
Value for money (positive),4.1,3.8,Durable product,249.75,70,0.2999999999999998,Positive,0.6127797365188599,Negative,0.6017242670059204
Battery drains fast,3.8,4.0,Durable product,583.02,70,-0.2000000000000001,Negative,0.7789279818534851,Negative,0.6017242670059204
Low quality,3.5,4.0,Packaging issue,248.56,60,-0.5,Negative,0.7362154126167297,Negative,0.49921920895576477
Slow delivery,4.1,3.3,Heating problem,78.82,350,0.7999999999999998,Negative,0.7610791921615601,Negative,0.5841841697692871
Battery drains fast,4.0,3.4,Damaged item,322.8,60,0.6000000000000001,Negative,0.7789279818534851,Negative,0.598777174949646
Value for money (positive),3.8,4.1,Satisfied customer,54.89,70,-0.2999999999999998,Positive,0.6127797365188599,Positive,0.889923095703125
Durable product,4.0,3.6,Durable product,323.49,50,0.3999999999999999,Negative,0.6017242670059204,Negative,0.6017242670059204
Heating problem,3.3,4.1,Value for money (positive),151.83,60,-0.7999999999999998,Negative,0.5841841697692871,Positive,0.6127797365188599
Heating problem,4.2,4.0,Damaged item,377.3,60,0.2000000000000001,Negative,0.5841841697692871,Negative,0.598777174949646
Durable product,3.7,4.5,Slow delivery,256.21,60,-0.7999999999999998,Negative,0.6017242670059204,Negative,0.7610791921615601
Satisfied customer,3.5,3.1,Packaging issue,392.62,60,0.3999999999999999,Positive,0.889923095703125,Negative,0.49921920895576477
Low quality,3.5,4.2,Heating problem,158.35,60,-0.7000000000000002,Negative,0.7362154126167297,Negative,0.5841841697692871
Damaged item,3.9,4.1,Damaged item,30.94,70,-0.1999999999999997,Negative,0.598777174949646,Negative,0.598777174949646
Slow delivery,4.3,4.0,Slow delivery,119.53,50,0.2999999999999998,Negative,0.7610791921615601,Negative,0.7610791921615601
Packaging issue,4.2,4.2,Usability issue,121.1,280,0.0,Negative,0.49921920895576477,Negative,0.5037590265274048
Slow delivery,3.8,3.5,Low quality,564.33,70,0.2999999999999998,Negative,0.7610791921615601,Negative,0.7362154126167297
Battery drains fast,4.3,4.1,Usability issue,513.24,50,0.2000000000000001,Negative,0.7789279818534851,Negative,0.5037590265274048
Durable product,2.9,3.3,Heating problem,288.98,50,-0.3999999999999999,Negative,0.6017242670059204,Negative,0.5841841697692871
Heating problem,4.0,4.0,Damaged item,516.62,60,0.0,Negative,0.5841841697692871,Negative,0.598777174949646
Value for money (positive),4.4,3.4,Slow delivery,575.6,70,1.0000000000000004,Positive,0.6127797365188599,Negative,0.7610791921615601
Heating problem,4.6,3.7,Packaging issue,247.2,520,0.8999999999999995,Negative,0.5841841697692871,Negative,0.49921920895576477
Usability issue,4.1,3.8,Battery drains fast,196.67,70,0.2999999999999998,Negative,0.5037590265274048,Negative,0.7789279818534851
Value for money (positive),3.6,3.4,Packaging issue,276.27,50,0.2000000000000001,Positive,0.6127797365188599,Negative,0.49921920895576477
Packaging issue,3.6,3.6,Damaged item,356.57,70,0.0,Negative,0.49921920895576477,Negative,0.598777174949646
Low quality,4.1,3.6,Low quality,423.37,60,0.4999999999999995,Negative,0.7362154126167297,Negative,0.7362154126167297
Battery drains fast,4.2,3.2,Value for money (positive),164.49,70,1.0,Negative,0.7789279818534851,Positive,0.6127797365188599
Packaging issue,4.1,3.5,Battery drains fast,210.64,110,0.5999999999999996,Negative,0.49921920895576477,Negative,0.7789279818534851
Durable product,2.9,3.9,Durable product,320.03,50,-1.0,Negative,0.6017242670059204,Negative,0.6017242670059204
Low quality,3.9,4.4,Heating problem,227.82,130,-0.5000000000000004,Negative,0.7362154126167297,Negative,0.5841841697692871
Low quality,4.4,3.9,Low quality,448.03,280,0.5000000000000004,Negative,0.7362154126167297,Negative,0.7362154126167297
Slow delivery,3.6,3.5,Battery drains fast,86.95,70,0.1,Negative,0.7610791921615601,Negative,0.7789279818534851
Satisfied customer,4.3,4.6,Heating problem,85.2,50,-0.2999999999999998,Positive,0.889923095703125,Negative,0.5841841697692871
Packaging issue,4.0,4.4,Low quality,140.94,60,-0.4000000000000003,Negative,0.49921920895576477,Negative,0.7362154126167297
Slow delivery,4.1,4.2,Slow delivery,194.79,500,-0.1000000000000005,Negative,0.7610791921615601,Negative,0.7610791921615601
Durable product,3.9,4.3,Heating problem,149.54,70,-0.3999999999999999,Negative,0.6017242670059204,Negative,0.5841841697692871
Slow delivery,4.3,3.7,Durable product,177.5,500,0.5999999999999996,Negative,0.7610791921615601,Negative,0.6017242670059204
Damaged item,4.5,3.7,Value for money (positive),424.94,50,0.7999999999999998,Negative,0.598777174949646,Positive,0.6127797365188599
Usability issue,4.3,3.9,Low quality,482.74,60,0.3999999999999999,Negative,0.5037590265274048,Negative,0.7362154126167297
Slow delivery,2.9,3.7,Low quality,324.55,70,-0.8000000000000003,Negative,0.7610791921615601,Negative,0.7362154126167297
Slow delivery,4.1,4.5,Packaging issue,50.48,70,-0.4000000000000003,Negative,0.7610791921615601,Negative,0.49921920895576477
Value for money (positive),3.6,3.4,Satisfied customer,347.89,70,0.2000000000000001,Positive,0.6127797365188599,Positive,0.889923095703125
Low quality,4.0,4.2,Slow delivery,341.22,400,-0.2000000000000001,Negative,0.7362154126167297,Negative,0.7610791921615601
Battery drains fast,4.1,3.8,Value for money (positive),87.14,60,0.2999999999999998,Negative,0.7789279818534851,Positive,0.6127797365188599
Usability issue,4.2,3.4,Value for money (positive),421.78,50,0.8000000000000003,Negative,0.5037590265274048,Positive,0.6127797365188599
Value for money (positive),3.6,3.5,Battery drains fast,299.25,70,0.1,Positive,0.6127797365188599,Negative,0.7789279818534851
Usability issue,3.3,3.5,Heating problem,482.98,60,-0.2000000000000001,Negative,0.5037590265274048,Negative,0.5841841697692871
Low quality,4.0,3.2,Battery drains fast,391.2,60,0.7999999999999998,Negative,0.7362154126167297,Negative,0.7789279818534851
Battery drains fast,4.7,3.1,Packaging issue,286.28,60,1.6,Negative,0.7789279818534851,Negative,0.49921920895576477
Usability issue,4.2,2.9,Slow delivery,278.53,90,1.3000000000000005,Negative,0.5037590265274048,Negative,0.7610791921615601
