Product_ID,Product_Name,Brand,Model,Category,Market_Price,Purchase_Amount,Discount_Applied,Rating,Feedback,Customer_ID,Age,Gender,City,Purchase_Date,Payment_Method,Repeat_Customer,Competitor_Name,Competitor_Model,Competitor_Price,Competitor_Rating,Promotion_Competitor,Market_Share,Competitor_Feedback,Name_Brand_Model_Match,Category_Match,Fixed_Category
PRD12093,Perfume,Sephora,Sephora Eau de Cologne Fresh,Beauty,117.41,117.41,No,4.3,Durable product,f12e6776-7643-4534-ac2b-611a9ba17ff1,43,Male,Lake Lindaland,2024-12-07,Cash on Delivery,Yes,MarketBrand,Perfume Pro Series,50,3.7,No,30,Damaged item,True,True,Beauty
PRD22644,Shampoo,Pantene,Anti-Dandruff Power,Beauty,482.53,482.53,No,3.5,Packaging issue,2ed2ec0c-736b-4b00-9968-a8f826538ce2,36,Male,South Collin,2025-07-29,Debit Card,Yes,Head & Shoulders,Total Damage Care,60,3.7,No,10,Slow delivery,False,True,Beauty
PRD21392,Jeans,Zara,501 Original,Beauty,271.71,271.71,No,3.0,Durable product,cf657270-3fe5-4221-907e-73cd2c5e4009,31,Female,Dawnfort,2023-01-20,Credit Card,Yes,Wrangler,Greensboro,60,3.1,No,30,Satisfied customer,False,False,Clothing
PRD20110,Face Cream,Sephora,Sephora All Day Hydrator,Beauty,507.55,507.55,No,3.9,Satisfied customer,f8ca0ff9-2c2e-475d-af46-fbb4df4525d3,33,Male,Elizabethbury,2023-02-27,Cash on Delivery,No,Lakme,Absolute Argan Oil,60,4.2,Yes,30,Low quality,True,True,Beauty
PRD47247,Lamp,Adidas,FADO Table Lamp,Clothing,299.97,221.29,Yes,3.7,Damaged item,3b9a8538-9117-430f-97f6-d927b12e3515,24,Male,Lake Barbaraview,2023-07-11,Cash on Delivery,Yes,Philips,Hue Go,60,3.4,Yes,30,Damaged item,True,False,Clothing
PRD21670,Lipstick,Sephora,Sephora Rouge Satin,Beauty,425.72,319.89,Yes,4.0,Damaged item,e5a95833-2f63-4585-984d-b78b55cb0583,57,Male,Lake Benjamin,2022-11-27,Cash on Delivery,Yes,Maybelline,SuperStay Matte Ink,60,4.1,Yes,20,Durable product,True,False,Beauty
PRD25809,Sofa Cover,LG,CozyFit Sofa Cover,Electronics,287.56,239.59,Yes,4.1,Damaged item,4c6617dc-0332-4d75-8f76-cdeed8ecef4e,55,Male,Edwardsside,2022-10-24,Cash on Delivery,No,Wayfair Basics,Microfiber Slipcover,60,3.7,No,10,Low quality,True,False,Home
PRD31603,T-Shirt,Levi's,Graphic Set-In Neck Tee,Clothing,72.51,72.51,No,4.0,Heating problem,3c2c53c9-d7da-44b4-94dc-2a98a069fecf,53,Male,New Pamela,2024-07-05,Cash on Delivery,No,Nike,Air Tee,50,3.9,Yes,20,Packaging issue,False,True,Clothing
PRD28745,Shampoo,Nivea,Anti-Dandruff Power,Beauty,449.35,363.66,Yes,3.7,Usability issue,4d3cb8e9-bfe4-45be-b756-62ca54bd764a,48,Female,Elaineberg,2023-11-17,Debit Card,No,Sunsilk,Black Shine,50,4.3,Yes,30,Heating problem,False,True,Beauty
PRD14472,Lamp,LG,Hue Go Portable Lamp,Electronics,533.47,456.45,Yes,3.5,Value for money (positive),6d1e48e3-be30-4da1-a6c3-cbaa6babdb5d,19,Male,Garrettshire,2024-03-28,Credit Card,Yes,Panasonic,LED 9W Bulb,50,4.7,Yes,30,Packaging issue,True,False,Electronics
PRD33234,T-Shirt,Adidas,Graphic Set-In Neck Tee,Clothing,174.97,174.97,No,4.3,Packaging issue,b6b42d62-e608-4ead-a2bc-182913ef8bc8,47,Male,New Andrewstad,2025-04-07,Debit Card,Yes,Nike,Air Tee,50,4.4,Yes,30,Heating problem,False,True,Clothing
PRD46707,Curtains,Ikea,HILJA Sheer,Beauty,160.8,160.8,No,3.1,Battery drains fast,497834b9-7bde-46e1-a199-83c963f55e60,49,Male,Washingtonbury,2024-06-02,Credit Card,Yes,Target,Room Darkening,70,4.2,Yes,10,Packaging issue,False,False,Electronics
PRD30901,Face Cream,Nivea,Nivea Soft,Beauty,262.29,262.29,No,4.5,Durable product,0e46c627-8c00-4659-bb3d-833fc98eb435,38,Male,South Andrewside,2024-12-03,Cash on Delivery,Yes,Garnier,Bright Complete,60,4.0,No,30,Packaging issue,True,True,Beauty
PRD41817,Laptop,Apple,MacBook Air M2,Electronics,347.3,271.17,Yes,3.9,Usability issue,5a6e1e4c-3490-40ea-9a14-bafa46390101,53,Female,West Ashley,2025-08-09,Credit Card,No,Asus,ROG Strix G16,280,3.5,Yes,40,Packaging issue,False,True,Electronics
PRD01046,T-Shirt,Adidas,Adidas Originals Trefoil Tee,Clothing,20.44,16.8,Yes,4.1,Value for money (positive),eca12523-98aa-4e3a-937c-aeaba1c74ef2,20,Female,Port Darren,2024-04-06,Cash on Delivery,Yes,Nike,Air Tee,70,4.3,Yes,45,Packaging issue,True,True,Clothing
PRD22958,Headphones,Samsung,Galaxy Buds2 Pro,Electronics,106.55,83.44,Yes,4.7,Value for money (positive),4fea4f5e-2ab4-459c-8ee1-b4f202eb470e,43,Male,Port Melissa,2023-12-04,Credit Card,No,Philips,PH805,50,4.0,No,20,Battery drains fast,False,True,Electronics
PRD39192,Dress,Puma,Puma Classics Dress,Electronics,106.46,87.91,Yes,4.5,Usability issue,0b1a1337-0f29-450b-ac0b-272e50ed6606,57,Female,Lake Scottshire,2025-04-07,Credit Card,No,Nike,Tech Fleece Dress,60,3.8,Yes,30,Low quality,True,False,Clothing
PRD37237,Headphones,LG,LG TONE Free T90,Electronics,57.88,57.88,No,4.4,Slow delivery,aca083fd-66a1-423f-a7e2-c564b425f7f5,35,Female,Smithville,2023-12-28,Cash on Delivery,No,JBL,Tune 230NC,60,4.2,Yes,20,Satisfied customer,True,True,Electronics
PRD32591,Jeans,Adidas,Adidas Denim Slim,Electronics,69.75,69.75,No,4.5,Durable product,9bfbba2b-c37a-45ac-91f8-cc724154cea6,49,Male,South Marcus,2024-09-24,Debit Card,No,Wrangler,Greensboro,70,3.4,Yes,45,Durable product,True,False,Clothing
PRD32402,Dress,Nike,Nike Tech Fleece Dress,Electronics,265.75,265.75,No,4.4,Value for money (positive),8dec1851-640d-433a-8ffc-01276fcddf8d,24,Male,East Jasonville,2025-06-02,Cash on Delivery,No,H&M,Linen-Blend Dress,60,3.4,Yes,30,Durable product,True,False,Clothing
PRD06185,Lamp,Panasonic,Panasonic LED 9W,Electronics,432.92,432.92,No,4.3,Value for money (positive),7638664a-9b60-4c2e-8a6c-f97bbdab1708,60,Male,South Brittany,2025-04-17,Credit Card,Yes,Mi,Desk Lamp Pro,60,3.7,No,10,Value for money (positive),True,False,Electronics
PRD26847,Face Cream,Nivea,Nivea Creme,Beauty,91.5,91.5,No,3.5,Slow delivery,26262bbd-c496-4dab-a744-fe45b0bbce77,56,Male,Mandychester,2022-11-20,Credit Card,No,Olay,Total Effects,70,4.1,No,20,Usability issue,True,True,Beauty
PRD04504,Sofa Cover,Whirlpool,Whirlpool Premium Sofa Protector,Electronics,40.79,34.45,Yes,3.1,Value for money (positive),c76b6b72-32a4-48e2-affb-b93b5b86ef74,24,Female,New Charlesview,2024-11-16,Cash on Delivery,No,SureFit,Stretch Sofa Cover,70,3.5,Yes,20,Packaging issue,True,False,Home
PRD02363,Smartwatch,Apple,Apple Watch SE,Electronics,56.83,56.83,No,4.2,Satisfied customer,573b23b8-b987-4848-91b2-fec79fe48f45,32,Female,Lake Melissaberg,2022-10-20,Debit Card,Yes,Samsung,Watch5 Pro,350,3.8,Yes,45,Satisfied customer,True,True,Electronics
PRD08558,Jeans,Levi's,511 Slim,Electronics,208.94,208.94,No,3.5,Slow delivery,5e999900-c035-46d2-a0c7-56f2f79bc774,40,Male,West Robert,2024-05-02,Cash on Delivery,No,Wrangler,Greensboro,50,3.6,Yes,30,Usability issue,False,False,Clothing
PRD14304,Lamp,LG,RANARP Work Lamp,Electronics,235.94,198.16,Yes,4.1,Durable product,16ab16cc-c87f-49a3-af10-d4d8f605c98b,48,Male,Port Laurastad,2025-03-02,Credit Card,No,Mi,Bedside Lamp 2,70,4.1,No,20,Low quality,True,False,Electronics
PRD27581,Headphones,LG,LG TONE Free FP9,Electronics,309.99,222.82,Yes,4.1,Value for money (positive),37ecdcda-0b56-406e-bf43-6f18ca7d4efc,24,Male,Vincentborough,2025-06-09,Credit Card,No,Sennheiser,Momentum 4,50,4.1,No,30,Durable product,True,True,Electronics
PRD20519,Jacket,Calvin Klein,Windrunner Jacket,Electronics,276.24,276.24,No,4.2,Value for money (positive),b50a7743-45c6-4047-a452-33f142a929fa,49,Female,North Justinton,2023-01-19,Debit Card,Yes,The North Face,ThermoBall,70,4.5,Yes,20,Low quality,True,False,Clothing
PRD45979,Sofa Cover,LG,KLIPPAN Cover,Electronics,417.83,352.27,Yes,3.5,Durable product,caf60e77-7b29-41ef-a644-a02fa6abd6e0,42,Male,Williamville,2024-12-17,Debit Card,Yes,Wayfair Basics,Microfiber Slipcover,50,3.8,Yes,10,Satisfied customer,False,False,Home
PRD41254,Face Cream,Ge,Age Perfect Night Cream,Electronics,58.33,58.33,No,4.4,Damaged item,ccd6dad7-048f-4847-bf7c-e83f140966bb,38,Female,Rogersville,2023-09-01,Cash on Delivery,Yes,Olay,Regenerist,50,4.4,Yes,30,Low quality,True,False,Beauty
PRD17010,T-Shirt,Zara,Essentials Tee,Clothing,79.35,79.35,No,3.6,Slow delivery,c9c4bea3-fbb7-4763-9c03-54b54300cec3,18,Male,New Zachary,2023-06-07,Debit Card,Yes,Levi's,Graphic Tee,50,4.2,Yes,20,Heating problem,False,True,Clothing
PRD17116,Smartphone,Apple,Xperia 5 V,Electronics,463.22,346.02,Yes,3.9,Slow delivery,ffd8e1d7-2e3b-47d8-84c5-0aa5e004c49e,46,Female,Allenchester,2025-07-05,Cash on Delivery,No,Huawei,Mate 50,520,4.6,Yes,30,Satisfied customer,False,True,Electronics
PRD09857,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,511.45,511.45,No,3.3,Battery drains fast,c734e507-9ffd-4d76-881d-36f0ae2b6576,22,Male,Moralestown,2024-12-24,Credit Card,No,Mi,Desk Lamp Pro,50,3.0,No,20,Packaging issue,True,False,Electronics
PRD02818,Jeans,Levi's,512 Slim Taper,Electronics,88.25,88.25,No,3.8,Value for money (positive),dbe326b0-c287-47c3-9720-e4ee84f777b7,21,Female,Alvarezchester,2025-05-24,Debit Card,No,Diesel,D-STRUKT,70,3.9,No,10,Durable product,False,False,Clothing
PRD12982,Jacket,Puma,RTG Training Jacket,Clothing,376.9,376.9,No,4.1,Heating problem,59c8b424-6089-4160-aa46-029a313ff340,21,Female,South Danamouth,2024-01-02,Cash on Delivery,No,Nike,Windrunner,60,3.7,No,30,Usability issue,True,True,Clothing
PRD14897,Headphones,OnePlus,WH-1000XM5,Electronics,258.61,258.61,No,3.8,Packaging issue,756fa2c2-bb2d-4f2a-be2a-8395d11773b2,21,Female,East Paulmouth,2024-04-24,Debit Card,Yes,JBL,Live 660NC,450,4.2,Yes,20,Usability issue,False,True,Electronics
PRD25456,Jeans,Adidas,Adidas Denim Tapered,Clothing,182.37,182.37,No,3.9,Battery drains fast,8a55eed6-f4b9-4798-a1e6-211e4a8636fe,41,Male,Katiechester,2023-06-13,Cash on Delivery,Yes,Lee,Daren,90,3.5,Yes,45,Heating problem,True,True,Clothing
PRD20393,Lamp,LG,FADO Table Lamp,Electronics,140.09,140.09,No,3.8,Usability issue,6ec8e380-0475-4fe7-a468-21f1ab9acdfd,28,Female,South Margaretburgh,2024-06-27,Credit Card,Yes,Philips,Hue White,70,3.8,Yes,10,Usability issue,True,False,Electronics
PRD28601,Smartwatch,LG,LG Health Watch Pro,Electronics,472.88,440.51,Yes,4.5,Slow delivery,fd9049e0-d182-4c9c-94a2-3af8cce5bd19,39,Female,Matthewville,2023-12-26,Cash on Delivery,No,Garmin,Venu 2,50,3.5,No,10,Usability issue,True,True,Electronics
PRD33762,Lipstick,Dove,Color Riche Matte,Beauty,396.24,396.24,No,3.6,Battery drains fast,2a64d4b7-6e38-4209-8e6e-c6b83f078e5e,56,Male,South Samuel,2023-12-04,Debit Card,No,MAC,Powder Kiss,70,3.5,Yes,30,Battery drains fast,False,False,Beauty
PRD10587,Jeans,Adidas,Adidas Denim Slim,Electronics,53.59,46.55,Yes,3.9,Slow delivery,c114524e-ed80-4ad9-b9f4-301246c7ad1b,34,Male,North Victoria,2024-01-17,Credit Card,Yes,Lee,Rider,70,3.8,Yes,42,Usability issue,True,False,Clothing
PRD09537,Face Cream,Sephora,Sephora All Day Hydrator,Beauty,338.61,338.61,No,3.5,Battery drains fast,2d60af0e-fb5b-483d-8a5d-4e3b7f10d7d7,53,Male,Oliverview,2022-09-09,Credit Card,No,Lakme,Absolute Argan Oil,50,3.5,Yes,10,Damaged item,True,True,Beauty
PRD14841,Dress,Puma,Puma Classics Dress,Electronics,166.88,156.13,Yes,4.1,Durable product,cc757dfa-00b1-467b-9621-985343258d53,49,Female,Tabithatown,2025-06-11,Credit Card,Yes,H&M,Smocked Dress,60,3.2,Yes,30,Usability issue,True,False,Clothing
PRD19444,Jeans,Adidas,Adidas Denim Slim,Electronics,461.61,461.61,No,4.5,Usability issue,a54beaa9-6623-4d77-9bd0-c9b166514690,29,Male,Thompsonmouth,2025-05-04,Debit Card,No,Diesel,D-STRUKT,70,3.8,Yes,45,Battery drains fast,True,False,Clothing
PRD44909,Perfume,L'Oreal,L'Oreal Body Mist Blossom,Beauty,458.1,367.47,Yes,3.7,Value for money (positive),aa40d587-2b46-48b9-b2c7-3740f8eab890,57,Male,Gomezmouth,2023-06-19,Cash on Delivery,Yes,MarketBrand,Perfume Pro Series,60,3.6,Yes,30,Usability issue,True,True,Beauty
PRD12901,Perfume,Nivea,Fresh Natural Deodorant,Beauty,496.11,468.19,Yes,3.7,Durable product,0672e117-b929-4afe-8912-d916ce737513,49,Male,Ruizside,2022-11-08,Debit Card,Yes,MarketBrand,Perfume Pro Series,60,4.5,No,10,Damaged item,False,True,Beauty
PRD32943,Dress,Levi's,Levi's Utility Dress,Electronics,203.58,192.93,Yes,3.5,Battery drains fast,60d105b1-5833-4b0c-8683-e87d5532c32f,37,Male,Garciaberg,2023-12-04,Debit Card,No,Nike,Sportswear Dress,50,3.9,No,10,Packaging issue,True,False,Clothing
PRD09921,Perfume,Nivea,Fresh Natural Deodorant,Beauty,443.12,443.12,No,4.3,Durable product,6825574f-ff46-4491-9a06-270e0e896a29,37,Female,Amytown,2023-12-24,Debit Card,No,MarketBrand,Perfume Pro Series,70,4.0,No,30,Packaging issue,False,True,Beauty
PRD05343,Perfume,Sephora,Sephora Eau de Parfum Classic,Beauty,94.13,66.03,Yes,4.2,Usability issue,3783b9f5-2efe-45df-8a45-42a46ff986f3,19,Male,North Alicia,2023-01-18,Cash on Delivery,Yes,MarketBrand,Perfume Pro Series,70,3.7,Yes,10,Value for money (positive),True,True,Beauty
PRD29084,Smartwatch,LG,LG Active Watch 2,Electronics,67.89,67.89,No,4.5,Damaged item,caa088bf-a2f2-43c7-a208-5b6fc33d266e,32,Male,Marymouth,2025-01-24,Cash on Delivery,No,Samsung,Galaxy Watch6,60,3.9,Yes,10,Heating problem,True,True,Electronics
PRD07156,Smartwatch,LG,LG Health Watch Pro,Electronics,139.2,124.61,Yes,4.4,Low quality,8c15af21-f9ea-44c8-98e1-06f58f4eed63,42,Female,Gatesland,2024-09-27,Cash on Delivery,Yes,Samsung,Galaxy Watch6,50,4.6,No,20,Durable product,True,True,Electronics
PRD32425,Lamp,Panasonic,Panasonic LED 9W,Electronics,99.64,90.81,Yes,4.5,Battery drains fast,2e10e6a9-8954-42e9-9f71-ab2df12dc0bd,52,Female,Wilsonville,2025-04-05,Credit Card,Yes,Mi,Bedside Lamp 2,60,3.0,Yes,30,Satisfied customer,True,False,Electronics
PRD30962,Jacket,Levi's,Original Trucker Jacket,Clothing,577.19,577.19,No,4.3,Heating problem,131d7200-d893-435b-a5a2-d98238d84e02,35,Male,Williamsshire,2023-02-09,Debit Card,Yes,Adidas,Tiro Track Jacket,70,3.6,Yes,10,Usability issue,True,True,Clothing
PRD25662,Smartphone,Ge,LG Edge 5,Clothing,232.24,232.24,No,4.2,Battery drains fast,f9bed5e9-b385-4854-b275-13481dd91902,26,Female,East Lisafurt,2025-03-05,Debit Card,Yes,OnePlus,Nord 3,50,3.4,Yes,10,Durable product,True,False,Electronics
PRD01681,Lipstick,Sephora,Sephora Rouge Satin,Beauty,66.49,66.49,No,3.7,Battery drains fast,b287e044-7c58-494b-91c7-c66de0712895,52,Male,Briannamouth,2023-06-05,Credit Card,No,L'Oreal,Infallible Matte,70,4.1,No,30,Low quality,True,False,Beauty
PRD33467,Face Cream,Ge,Hydra Genius,Beauty,461.82,407.15,Yes,4.3,Slow delivery,d29119a8-6900-4525-8274-ae884a8a26e1,21,Female,New Scottfort,2023-09-21,Credit Card,No,Olay,Total Effects,70,3.5,No,10,Damaged item,True,True,Beauty
PRD44052,Face Cream,Dove,Dove Moisturizing Cream,Beauty,329.8,232.76,Yes,3.4,Packaging issue,3540a7f8-cc2d-43f1-972f-02700a4785d2,19,Female,Thomasmouth,2024-03-12,Debit Card,No,Garnier,Bright Complete,110,4.4,No,30,Usability issue,True,True,Beauty
PRD01491,Lamp,LG,FADO Table Lamp,Electronics,31.99,27.39,Yes,4.1,Durable product,66729dfb-39f5-43bc-ac0a-98f65b3a77ec,24,Male,Williamville,2025-05-27,Cash on Delivery,Yes,Mi,Bedside Lamp 2,50,3.9,Yes,10,Heating problem,True,False,Electronics
PRD27503,Face Cream,Nivea,Nivea Creme,Beauty,19.44,19.44,No,4.4,Durable product,14195c93-fb50-493a-8566-0a4e3195dd95,20,Female,Bryantstad,2023-09-05,Cash on Delivery,No,Lakme,Absolute Argan Oil,70,4.2,Yes,10,Packaging issue,True,True,Beauty
PRD14783,Smartwatch,LG,LG Health Watch Pro,Electronics,313.88,313.88,No,4.2,Value for money (positive),008992e4-eeeb-4515-8c8d-c59c93b5e54c,57,Female,East Evelynshire,2024-09-12,Credit Card,Yes,Samsung,Watch5 Pro,60,3.9,Yes,10,Durable product,True,True,Electronics
PRD32330,Smartphone,Samsung,Xperia 10 V,Electronics,375.31,375.31,No,4.6,Battery drains fast,f29940c1-1567-4d86-83e4-a9053558f5f7,58,Female,Nealton,2024-09-16,Debit Card,No,Xiaomi,13 Pro,520,4.0,No,30,Heating problem,False,True,Electronics
PRD11639,Shampoo,Dove,Hair Fall Rescue,Beauty,351.22,330.15,Yes,3.9,Damaged item,e7f3c762-8b31-453e-af14-4361c8a99535,38,Male,North Patrickville,2024-08-27,Credit Card,No,Sunsilk,Black Shine,110,4.4,Yes,40,Damaged item,False,True,Beauty
PRD39315,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,562.48,462.64,Yes,3.9,Battery drains fast,bc8c89ea-038a-4abd-bb04-ffaaa85d6ad0,22,Female,East Kimberlyfort,2025-06-14,Debit Card,No,Philips,Viva Airfryer,50,3.8,No,30,Usability issue,True,False,Electronics
PRD44719,Shampoo,L'Oreal,Dream Lengths,Beauty,434.88,376.01,Yes,4.5,Heating problem,16c2a7a7-9c69-4deb-bd86-34f07921f10f,51,Male,Port Joshua,2023-11-10,Credit Card,Yes,Sunsilk,Perfect Straight,50,3.5,No,20,Slow delivery,False,True,Beauty
PRD06433,Jacket,Nike,Therma-FIT Repel Jacket,Clothing,517.87,517.87,No,3.5,Satisfied customer,abf5c6ba-899f-47d6-924a-ecb497fc131e,21,Female,Nancyfort,2025-07-19,Credit Card,No,Puma,PWRWarm Jacket,50,3.5,Yes,10,Packaging issue,True,True,Clothing
PRD46614,Lamp,Panasonic,Panasonic LED Desk Lamp SQ-LD221,Electronics,529.14,529.14,No,4.1,Durable product,02726774-c22d-43bc-92b7-22645b7422e3,21,Male,Pierceshire,2024-09-09,Cash on Delivery,Yes,Xiaomi,Mi LED Desk Lamp 1S,60,4.7,Yes,20,Usability issue,True,False,Electronics
PRD10605,Lipstick,Nivea,Nivea Care & Color,Beauty,307.27,229.02,Yes,3.8,Heating problem,870ca130-1026-4644-9948-a11b1eff0eba,51,Male,South Dana,2025-06-07,Cash on Delivery,Yes,Revlon,Ultra HD Matte,60,4.2,Yes,10,Durable product,True,False,Beauty
PRD16409,Laptop,HP,MacBook Pro 16,Electronics,89.03,70.7,Yes,3.9,Packaging issue,153e4d6b-4b77-4874-bb8e-a9325434e8e3,53,Male,Sandersfort,2023-03-03,Credit Card,No,Lenovo,ThinkPad X1,400,4.5,No,35,Durable product,False,True,Electronics
PRD49487,Jeans,Adidas,Adidas Denim Straight,Electronics,231.51,231.51,No,3.9,Battery drains fast,78e107c8-e102-4544-afdc-7ac224674174,57,Male,South Marcushaven,2023-03-20,Credit Card,No,Wrangler,Greensboro,70,3.1,No,45,Battery drains fast,True,False,Clothing
PRD37110,Smartphone,Oppo,Xperia 5 V,Clothing,290.43,269.51,Yes,4.3,Damaged item,80c60166-3dd6-446f-ba8e-0c40498fd1bb,26,Male,Hayleyburgh,2025-02-13,Credit Card,Yes,Google,Pixel 6a,520,3.5,No,20,Packaging issue,False,False,Electronics
PRD47217,Jacket,Levi's,Tiro Track Jacket,Beauty,135.81,135.81,No,4.4,Durable product,d4344454-5d83-4273-a9d1-521461f4b810,58,Male,Amberchester,2023-04-12,Credit Card,Yes,Nike,Club Fleece,80,4.3,Yes,40,Satisfied customer,True,False,Clothing
PRD47101,Lipstick,Sephora,Sephora Rouge Satin,Beauty,437.18,437.18,No,4.3,Usability issue,f3fdc127-220e-4495-b374-50b65b2f0c82,45,Male,Port Tinamouth,2025-01-07,Cash on Delivery,No,L'Oreal,Color Riche,70,4.3,Yes,10,Heating problem,True,False,Beauty
PRD04519,Face Cream,Dove,Dove DermaSeries Cream,Beauty,175.24,138.68,Yes,3.6,Packaging issue,b25fe084-1099-455d-ba74-4143311e3e94,56,Female,South Pattyside,2025-04-08,Credit Card,Yes,Olay,Regenerist,130,4.2,Yes,35,Damaged item,True,True,Beauty
PRD04731,Sofa Cover,LG,KIVIK Cover,Electronics,117.33,90.45,Yes,3.5,Low quality,93aba1ef-ebb9-4a82-af08-a6f143cb8a7f,52,Male,Lake Christopherburgh,2025-01-05,Debit Card,No,H&M Home,Linen Blend Cover,60,4.1,Yes,30,Value for money (positive),False,False,Home
PRD14862,Sofa Cover,Philips,Philips Stretch Sofa Cover,Electronics,548.91,450.06,Yes,3.5,Damaged item,2b1564f4-2fa3-459d-bcec-581d7ae94eb9,22,Female,North Erica,2023-10-18,Credit Card,Yes,Wayfair Basics,Microfiber Slipcover,60,3.2,No,20,Durable product,True,False,Home
PRD35102,Sofa Cover,Philips,Philips Cotton Sofa Slipcover,Electronics,234.41,234.41,No,3.5,Packaging issue,c491be35-3710-4f66-bed1-4fce2a7e2f7f,57,Male,Port Diamondland,2024-10-28,Debit Card,Yes,H&M Home,Linen Blend Cover,70,3.4,No,20,Heating problem,True,False,Home
PRD25245,Jacket,Levi's,Type III Sherpa Trucker,Clothing,328.99,328.99,No,3.6,Usability issue,766d8521-e335-4d44-877e-496522197aba,33,Female,North Rogerland,2025-02-23,Credit Card,No,Puma,PWRWarm Jacket,50,3.6,No,10,Battery drains fast,False,True,Clothing
PRD36233,Jeans,Puma,Puma Slim Fit Jeans,Electronics,281.24,281.24,No,3.8,Low quality,f4bc850b-a1fe-444a-a2c1-98e059aa1c8c,23,Male,Lake Billbury,2024-07-03,Cash on Delivery,Yes,Levi's,501 Original,50,3.5,No,10,Battery drains fast,True,False,Clothing
PRD25530,Shampoo,Head & Shoulders,Daily Shine,Beauty,293.27,238.4,Yes,4.2,Usability issue,3a002cf9-c9c7-42ad-8b0f-3a1ebb2737a1,58,Female,Lake Robertton,2025-04-21,Cash on Delivery,Yes,Nivea,Classic Clean,110,3.6,Yes,30,Durable product,False,True,Beauty
PRD47908,Face Cream,Ge,Hydra Genius,Beauty,316.71,316.71,No,3.7,Damaged item,eab2405e-2820-4abf-87ea-3a456b56a2ad,59,Male,Angelahaven,2025-08-31,Cash on Delivery,Yes,Lakme,Absolute Argan Oil,60,4.4,No,30,Satisfied customer,True,True,Beauty
PRD40208,Smartphone,Apple,iPhone 13,Electronics,562.04,506.9,Yes,4.7,Satisfied customer,d214179b-7037-44f7-a470-75edbd42f0fb,58,Female,South Theresa,2023-06-24,Cash on Delivery,No,Huawei,P60 Pro,400,4.1,No,45,Usability issue,False,True,Electronics
PRD34572,Perfume,L'Oreal,L'Oreal Eau de Parfum Classic,Beauty,607.72,607.72,No,3.4,Satisfied customer,fefd79e0-f722-4e98-80ae-9b18ce2994f4,38,Male,East Charlesfurt,2023-03-24,Debit Card,No,MarketBrand,Perfume Pro Series,50,3.7,No,20,Satisfied customer,True,True,Beauty
PRD20323,Dress,Puma,Puma Classics Dress,Clothing,334.72,334.72,No,3.7,Durable product,6f0b70a2-bb4e-4adc-a4df-35e5d67c3759,23,Female,Jamesmouth,2025-05-08,Cash on Delivery,Yes,H&M,Linen-Blend Dress,50,3.6,No,20,Battery drains fast,True,True,Clothing
PRD41039,Curtains,Philips,Philips Blackout Curtain Set,Electronics,504.12,430.74,Yes,3.7,Low quality,230e22e6-3b9b-4757-8f58-639ceceea112,54,Female,Muellershire,2024-01-24,Credit Card,Yes,Target,Sheer Voile,50,3.2,Yes,10,Packaging issue,True,True,Electronics
PRD05200,T-Shirt,Tommy Hilfiger,Own The Run Tee,Clothing,288.48,271.32,Yes,3.5,Damaged item,aae5a749-03d7-41bc-87e5-eaa2fa2dc3fe,37,Male,East Michelle,2023-05-19,Cash on Delivery,No,Levi's,Graphic Tee,70,4.5,Yes,40,Damaged item,False,True,Clothing
PRD40174,Smartphone,LG,LG Series X1,Electronics,200.54,200.54,No,4.1,Satisfied customer,4dd75b35-2af8-46a4-8c14-71bc3fe83ccd,53,Female,Carolynbury,2022-12-16,Debit Card,No,Xiaomi,13 Pro,70,4.0,No,20,Low quality,True,True,Electronics
PRD03934,T-Shirt,Adidas,Adidas Originals Trefoil Tee,Clothing,42.79,35.06,Yes,3.9,Battery drains fast,2784ea07-ddc6-43e6-8029-b326df7b3a7c,47,Male,Lake Kristiside,2024-03-18,Debit Card,No,Under Armour,Iso-Chill Tee,80,4.5,Yes,42,Durable product,True,True,Clothing
PRD00990,Smartwatch,Apple,SmartWatch 3,Electronics,146.69,109.91,Yes,4.3,Heating problem,6f094a4d-e72a-4603-b990-147d6265d948,34,Male,East Caleb,2023-09-22,Credit Card,Yes,Samsung,Watch5 Pro,520,3.8,No,25,Packaging issue,True,True,Electronics
PRD12424,Smartphone,LG,LG Series X1,Electronics,514.92,446.44,Yes,4.2,Value for money (positive),5c62411d-5f0f-47bc-91cd-ac958451d1fe,41,Male,Lake Robert,2025-02-09,Debit Card,No,Huawei,P60 Pro,70,4.3,No,30,Satisfied customer,True,True,Electronics
PRD38462,Shampoo,Sephora,Sephora Anti-Dandruff Care,Beauty,239.03,167.78,Yes,3.6,Satisfied customer,1f6a97b6-2468-4f71-829b-d430f5b9858f,36,Female,Huntville,2025-05-12,Credit Card,No,L'Oreal,Dream Lengths,60,3.5,No,10,Heating problem,True,True,Beauty
